Date,Close,High,Low,Open,Volume
2016-10-17,725976.25,732061.25,726000.1875,729227.1875,65946894972
2016-10-18,717456.25,721180.4375,714929.4375,726223.8125,73714474287
2016-10-19,705917.625,717116.9375,703531.5625,717651.875,77678359208
2016-10-20,713064,712638.0625,705910.6875,706077.6875,64379405763
2016-10-21,718392.6875,720939.5,713548.25,713027.8125,63516134710
2016-10-22,746166.75,747191.8125,718417.625,718742.3125,89178119824
2016-10-23,745907,750520.3125,742297.9375,746537.875,61839565920
2016-10-24,741528.375,745586.6875,738326.375,746009.1875,70570993350
2016-10-25,742476.0625,750141.375,742274.0625,741801.8125,1.02046E+11
2016-10-26,771455.5,772137.0625,742123.8125,742577.625,1.01083E+11
2016-10-27,789130.1875,786374.3125,771338.25,771353.125,1.10182E+11
2016-10-28,790553.8125,792650.375,782482.9375,788771.375,93017902690
2016-10-29,819014.4375,825804,791013.5,791285.1875,1.54478E+11
2016-10-30,804932.75,818600.5625,798376.25,818600.5625,1.15448E+11
2016-10-31,801344.1875,812653.6875,792460.0625,805822.6875,1.10963E+11
2016-11-01,835985.1875,840100.3125,801081.125,801761.4375,1.4952E+11
2016-11-02,848360.3125,848360.3125,826692.3125,836297.875,97183383780
2016-11-03,787438.9375,849979.875,775342.5625,850097.5625,1.97583E+11
2016-11-04,802004.3125,808218.9375,783941.25,787923.75,1.1394E+11
2016-11-05,802213.0625,806879.8125,795736.4375,802335.125,61301810535
2016-11-06,811455.25,814575.5,797813.1875,802662.4375,68315463990
2016-11-07,801927.9375,809030.8125,798876.3125,810558.875,74186868021
2016-11-08,800644.6875,804142.375,797374.1875,801880,89850212928
2016-11-09,836298.875,849787.4375,806327.3125,800618.75,1.53124E+11
2016-11-10,833518.375,835302.6875,828737.5,835802.8125,80153518142
2016-11-11,834310.75,840424.875,830858.8125,833542.875,73507309029
2016-11-12,821084.75,835169.0625,819898,834707.875,75257424825
2016-11-13,817437.875,821321.1875,800426.4375,821250.0625,93521587802
2016-11-14,823302.375,825003.25,817095.8125,817398.3125,73561335610
2016-11-15,830409.5625,836459.625,823038.4375,824205.0625,84063882137
2016-11-16,870108.875,874918.875,827023.0625,829882.125,1.652E+11
2016-11-17,873752.6875,888918.125,871831.6875,870901.5625,1.28035E+11
2016-11-18,886922.9375,891901.6875,870657.6875,873431.9375,1.03095E+11
2016-11-19,886959.5,892412.625,878523.125,887215.5625,1.30525E+11
2016-11-20,863158.9375,891519.25,847173.875,887269.875,1.81972E+11
2016-11-21,871610.3125,874082.25,866253.375,863441.1875,71689069720
2016-11-22,877513.1875,883497.9375,865500.1875,872076.0625,1.5172E+11
2016-11-23,879313.375,882690.125,873489.4375,877973.375,90392869734
2016-11-24,873977.8125,883800.9375,864733.375,879344.0625,1.01435E+11
2016-11-25,871267,871267,862446.5625,874158.4375,79658334252
2016-11-26,863904.75,871930.75,857141.5625,871104.875,64568531079
2016-11-27,858420.8125,868176.1875,858403.5,863969.3125,61683500770
2016-11-28,860776.125,863562.9375,859789.75,858947.375,72399140938
2016-11-29,858972.125,863172.9375,860366.9375,861379.75,80001101252
2016-11-30,878535.8125,876490.5625,858411.375,859766.1875,99048013020
2016-12-01,883798.5,886324.9375,878096.1875,878954.125,93967434586
2016-12-02,907323.8125,911499,883145.9375,884698.9375,1.48827E+11
2016-12-03,899405.8125,907678.4375,892059.25,907678.4375,81113706798
2016-12-04,902249.625,902249.625,895913.875,899969.125,70603850031
2016-12-05,885395.3125,907664.6875,880143.1875,901692.3125,1.24125E+11
2016-12-06,894593,896566.3125,885805.5625,885418.625,1.36044E+11
2016-12-07,888997.5625,893516.25,887091.6875,894577.75,1.11599E+11
2016-12-08,895735.1875,901105.5,887348.4375,888932.75,93095640281
2016-12-09,905629.5625,905593.625,898334.3125,894728.8125,80515049330
2016-12-10,907804.625,910666.3125,905765.4375,905897.9375,63098190459
2016-12-11,901578.25,907978,896978.625,907924.125,67130612286
2016-12-12,909324,910180.6875,902255.8125,901940.125,89256517570
2016-12-13,908184.75,918737.25,906247.875,909976.75,94995472056
2016-12-14,921608.375,910146.8125,904217.25,907543.625,89602794490
2016-12-15,921606.375,925883.25,921236.5,919944.375,96627544707
2016-12-16,930562.1875,930710.375,922292.1875,922642.75,99123373674
2016-12-17,937583.125,939574.875,930511.25,930869.25,93647937186
2016-12-18,937608.125,942216.375,934157.5625,937795.375,71784964620
2016-12-19,940943.5625,942595.625,936924.375,937800.25,88889407936
2016-12-20,954251.75,954977.3125,943147.8125,940389.25,1.18709E+11
2016-12-21,995656,995656,954249.8125,953975.3125,1.85669E+11
2016-12-22,1041710.125,1052576.125,996974.875,995535.4375,2.41019E+11
2016-12-23,1105781.5,1109539.125,1038822.938,1042129.5,3.30498E+11
2016-12-24,1078002.25,1107574.5,1063025.875,1106016.625,1.65183E+11
2016-12-25,1075016.25,1078997.625,1034348.25,1078997.625,1.72333E+11
2016-12-26,1088542,1094085.75,1076591.5,1075882.375,1.48445E+11
2016-12-27,1125520.75,1133782.5,1090531.5,1089434.375,2.01789E+11
2016-12-28,1181342.625,1181342.625,1128247.5,1127490.375,2.86438E+11
2016-12-29,1173151.5,1183180.125,1150701.125,1180379,2.40199E+11
2016-12-30,1159493.25,1171953.25,1122575.5,1171992.125,2.26141E+11
2016-12-31,1162515,1162515,1142603.5,1158756.375,1.19582E+11
2017-01-01,1202971.625,1209403.5,1155893.75,1162412.5,1.78067E+11
2017-01-02,1229052.875,1245300.25,1203916.375,1203323.5,2.67264E+11
2017-01-03,1258881.375,1259066.5,1235420.875,1228872.375,2.23314E+11
2017-01-04,1379382.75,1385054.75,1260194,1259556.875,4.12055E+11
2017-01-05,1196467.375,1406141.125,1074738.125,1381771.75,6.02377E+11
2017-01-06,1083543.375,1247965.125,1055720.75,1197482.75,4.22603E+11
2017-01-07,1091210.625,1091210.625,989090.8125,1085087.875,3.3574E+11
2017-01-08,1094486.625,1132211.5,1065133.625,1090718.125,1.90641E+11
2017-01-09,1085623.625,1099712.5,1058583.75,1096943,1.70603E+11
2017-01-10,1089641.375,1095066.375,1076775.75,1085157,1.39024E+11
2017-01-11,923267.5625,1099374.75,909582,1090164.75,3.69101E+11
2017-01-12,945559.1875,970748.125,891142.125,920206,2.612E+11
2017-01-13,967357.25,973247.125,918352.125,944270.4375,1.98368E+11
2017-01-14,960815.6875,980389.8125,953823.3125,968716.75,1.09256E+11
2017-01-15,966015.3125,966562.4375,954310.5,960498.75,83475776664
2017-01-16,983014.5625,986539.6875,966935.4375,965997.75,97830714784
2017-01-17,1053271.625,1056023.125,984991.75,982319.4375,1.79921E+11
2017-01-18,1043318.813,1070170.875,1003992.563,1054936.375,2.65563E+11
2017-01-19,1055322.875,1062315.375,1039450.875,1045339.375,1.23982E+11
2017-01-20,1051109.625,1056046.125,1042633.563,1054265.25,1.01853E+11
2017-01-21,1082539.75,1089090.5,1051707.375,1051723.75,1.30543E+11
2017-01-22,1084724.625,1101020,1054090.25,1083028.375,1.36751E+11
2017-01-23,1070575.125,1083518.5,1069677.375,1085693.625,85538652754
2017-01-24,1042613.813,1075612.375,1042145.438,1058561.875,1.3005E+11
2017-01-25,1046915.625,1052451.125,1041044.563,1041722.625,1.40315E+11
2017-01-26,1074355.625,1074848.375,1044685.188,1047906.188,1.54503E+11
2017-01-27,1083300,1085848.75,1071567.25,1075260.625,1.47927E+11
2017-01-28,1085467.125,1088200.875,1083371.75,1083371.75,81245552472
2017-01-29,1082789.25,1087620.25,1082306,1086029,71658353403
2017-01-30,1076129.125,1081821.5,1082414,1083560.625,91464919029
2017-01-31,1115255.125,1117530.25,1074832.75,1076803.625,1.89149E+11
2017-02-01,1139305,1139548.375,1122129.25,1115873.375,1.72919E+11
2017-02-02,1156173.75,1156395.875,1121766.625,1140431.625,1.66628E+11
2017-02-03,1171533,1185300.875,1156577.75,1155785.25,2.28956E+11
2017-02-04,1186309.25,1189721.75,1154754.625,1173148.125,1.76387E+11
2017-02-05,1168866.375,1187139.625,1162792.5,1187014.5,1.29941E+11
2017-02-06,1175486.875,1188685.375,1170868.625,1170072.375,1.26547E+11
2017-02-07,1212114.75,1212724.125,1182119.125,1177740.125,1.66747E+11
2017-02-08,1216800.5,1234881.125,1189202.125,1213222.5,2.31045E+11
2017-02-09,1143451,1244791.75,1089691.25,1218666.25,4.68266E+11
2017-02-10,1132615,1151937.25,1086687.625,1144887.25,2.1818E+11
2017-02-11,1150687.875,1156232.5,1125920.25,1132871.625,1.17149E+11
2017-02-12,1144232.125,1151043,1142062.75,1149622.5,77333330100
2017-02-13,1137940.625,1152224.625,1123944.375,1143893.125,1.15566E+11
2017-02-14,1143167.875,1151766,1123225.5,1139196,1.56981E+11
2017-02-15,1142371.5,1144488.625,1141440.625,1145057,1.01777E+11
2017-02-16,1172380.875,1177576.75,1142372.875,1142564.25,1.39527E+11
2017-02-17,1202900.875,1211998.625,1172860.375,1170874.75,1.56914E+11
2017-02-18,1212340.5,1220020.875,1203763.125,1206350.125,1.13912E+11
2017-02-19,1204620.875,1215088.5,1199739,1212731.375,89005046849
2017-02-20,1235464.75,1235983.25,1194401.625,1205563.5,1.2524E+11
2017-02-21,1272791.625,1275262.625,1236563.375,1234664,2.13257E+11
2017-02-22,1271590.75,1280660.125,1255716.625,1272221,1.54875E+11
2017-02-23,1320482,1331686.75,1271100.375,1271397.375,2.14422E+11
2017-02-24,1326258.5,1354316,1279488.25,1327261.375,3.73758E+11
2017-02-25,1292539.125,1327580.5,1270786.625,1322563.375,1.58156E+11
2017-02-26,1317258.5,1319241.125,1277126,1293025.125,1.31687E+11
2017-02-27,1338027,1335235.5,1317993.25,1315653.375,1.49194E+11
2017-02-28,1340906.125,1351475,1326383,1338877.375,2.10182E+11
2017-03-01,1393038.75,1393038.75,1340540.625,1340985.75,2.6101E+11
2017-03-02,1438599,1451891.25,1389089,1395522.875,4.23498E+11
2017-03-03,1467908.75,1475890.25,1436427.875,1438253.875,3.63513E+11
2017-03-04,1445066.75,1472986,1416698.5,1470718,2.11001E+11
2017-03-05,1458822.625,1460108.25,1425390.875,1444076.625,1.54419E+11
2017-03-06,1469087.625,1469709.5,1463610.125,1459225.5,1.77349E+11
2017-03-07,1406324.625,1472622.5,1383218.875,1469526.25,3.34767E+11
2017-03-08,1326697.5,1416725.25,1324666.125,1405968.25,3.83707E+11
2017-03-09,1377733.25,1385952.125,1318006.5,1327101.25,2.46085E+11
2017-03-10,1281782.375,1467303.875,1236478.375,1378741.75,6.47131E+11
2017-03-11,1349629.375,1370290,1281323.25,1281323.25,3.25198E+11
2017-03-12,1400202.25,1408241.75,1349090,1350536.25,2.60437E+11
2017-03-13,1413689.875,1418434.375,1395239.75,1400660.875,4.36387E+11
2017-03-14,1423805.25,1429477.625,1401533,1413965.25,2.81668E+11
2017-03-15,1408298,1431942,1424596.75,1423989,3.35623E+11
2017-03-16,1338697.625,1423152.75,1299410.625,1410236.375,7.19685E+11
2017-03-17,1241092.375,1332400.625,1240347.875,1330075.75,7.97065E+11
2017-03-18,1098495.875,1256704.375,1080263.625,1240483.25,7.00847E+11
2017-03-19,1168043.125,1206890.625,1101780.75,1101780.75,4.5815E+11
2017-03-20,1174148.625,1182291.375,1170525.875,1168606.375,3.19123E+11
2017-03-21,1258220.75,1259871.625,1176937.5,1175407.125,3.78846E+11
2017-03-22,1171270.375,1259274.375,1132314.75,1258344.25,4.25175E+11
2017-03-23,1164498.25,1183289,1154562.375,1172286.375,2.78671E+11
2017-03-24,1046788,1161341.375,1045668.063,1164341.25,5.48268E+11
2017-03-25,1086156.375,1089485.875,1009040.75,1045693.688,4.86596E+11
2017-03-26,1078990.75,1125437.75,1065396.375,1087536.5,3.38933E+11
2017-03-27,1161965.5,1160133.25,1076550,1084939.75,4.13927E+11
2017-03-28,1168211,1183880.125,1146422.5,1160643.25,3.64059E+11
2017-03-29,1154439.5,1173019.625,1131385.5,1167017.25,3.31309E+11
2017-03-30,1146388.875,1167964.75,1138303.375,1156926,3.9422E+11
2017-03-31,1196814.375,1200309.5,1146397.625,1146623.375,4.99463E+11
2017-04-01,1206540.375,1219069.125,1184866.125,1196724.875,3.2342E+11
2017-04-02,1229084.875,1235738.125,1200901.25,1206663.125,5.73396E+11
2017-04-03,1276617.875,1285675.875,1229403.125,1229954.625,6.47839E+11
2017-04-04,1273943,1298901.75,1259767,1278526.375,4.90478E+11
2017-04-05,1267278.375,1274933,1253591,1274943.5,4.67333E+11
2017-04-06,1336416.625,1342751.125,1269238.25,1268438.875,5.77676E+11
2017-04-07,1338005.875,1349010.875,1318935.25,1332190.375,3.60419E+11
2017-04-08,1336925.75,1347191.875,1321725.5,1333174.125,2.37965E+11
2017-04-09,1349408.375,1361096,1332275.875,1337630.625,2.75299E+11
2017-04-10,1355738.125,1358654,1346451.875,1348761,2.46545E+11
2017-04-11,1379266.5,1383010.5,1354654.375,1356114.875,2.47444E+11
2017-04-12,1360511.375,1380847.5,1361637.625,1379037.625,3.27218E+11
2017-04-13,1327144.5,1366273.375,1311322,1361248.125,3.99488E+11
2017-04-14,1325683.375,1356714.25,1322415.75,1328336.25,2.89343E+11
2017-04-15,1331337.875,1348914.625,1322753.75,1325410.875,2.31131E+11
2017-04-16,1343050.875,1347886.5,1331440,1331440,2.08031E+11
2017-04-17,1351267.375,1352638.75,1332517.375,1343402.875,2.86579E+11
2017-04-18,1383400,1391085.875,1352899.625,1351108.875,3.08865E+11
2017-04-19,1381969.625,1388598.625,1375948.25,1383925.25,3.28922E+11
2017-04-20,1397599.125,1412776,1380850.125,1382871.625,3.58312E+11
2017-04-21,1385279.25,1404349.125,1377922.375,1397985.875,3.0852E+11
2017-04-22,1396229.5,1400593.875,1369885.25,1386027.375,2.82622E+11
2017-04-23,1368626,1396784.875,1364918.75,1396467.625,2.93575E+11
2017-04-24,1417457.625,1417902.875,1365188.375,1371369.625,2.67364E+11
2017-04-25,1424372.25,1429880.875,1414841,1417797.625,2.73009E+11
2017-04-26,1449913.5,1468401.875,1426576.625,1424935,3.73073E+11
2017-04-27,1490181.25,1492105.5,1448291.875,1450819,5.07983E+11
2017-04-28,1496666.625,1508739.625,1468584.625,1490192.625,5.99686E+11
2017-04-29,1502703.5,1508853.75,1495222.75,1498212.75,4.80562E+11
2017-04-30,1530704.375,1530484.5,1494893.125,1502794.375,4.69146E+11
2017-05-01,1615321.375,1627594.5,1532194.75,1531170,8.1087E+11
2017-05-02,1638504.875,1663178.25,1604118.25,1614673.75,5.38347E+11
2017-05-03,1688227.25,1691398,1635692.625,1639587.625,6.61423E+11
2017-05-04,1745147.875,1825517.625,1688091.25,1688941,1.05951E+12
2017-05-05,1764984.625,1842402.25,1739457.5,1748779.625,1.07348E+12
2017-05-06,1791480.25,1791480.25,1750290.125,1766528,6.61003E+11
2017-05-07,1815698.75,1815710.125,1769875.25,1792240.375,1.22816E+12
2017-05-08,1951952.375,1951952.375,1810747.625,1815937.625,1.51811E+12
2017-05-09,1997301.25,2086291.625,1953853.125,1952564,1.32889E+12
2017-05-10,2019510.5,2020972.875,1951367.625,1998621.125,1.03479E+12
2017-05-11,2076221.375,2112575,1983721,2011871.5,8.97947E+11
2017-05-12,1935304.25,2088911.25,1900696.125,2073065.375,8.31688E+11
2017-05-13,2025849.125,2034918.125,1853188.625,1934047.125,6.50588E+11
2017-05-14,2031315.5,2055604.125,1994717.875,2021303.25,4.90949E+11
2017-05-15,1942713,2040487.75,1905586,2030787.625,8.17491E+11
2017-05-16,1933755.625,1991323,1884826.5,1946367.125,1.06925E+12
2017-05-17,2063440.5,2085816.125,1858680.125,1925148.5,1.19462E+12
2017-05-18,2131171.5,2149110.5,2034997.875,2040563.125,1.00916E+12
2017-05-19,2219496.75,2238267,2131616,2141011.25,1.29224E+12
2017-05-20,2327830.25,2327830.25,2205215.5,2215622.25,1.07344E+12
2017-05-21,2280122.5,2366186,2275948.5,2308066.5,1.28222E+12
2017-05-22,2422754,2574493,2253981,2282345.25,2.16505E+12
2017-05-23,2609149.75,2609692.5,2432360.5,2442997.75,1.55031E+12
2017-05-24,2732893.5,2821948,2609893.25,2610218.25,1.92961E+12
2017-05-25,2580517.25,3091790,2558644.75,2735801.5,2.6944E+12
2017-05-26,2461931,2877445.75,2318183.75,2598329,1.97127E+12
2017-05-27,2279110,2526519.25,2074502.375,2455056.5,1.90085E+12
2017-05-28,2411995.25,2534500.75,2296112.25,2296112.25,1.28347E+12
2017-05-29,2532599,2586087.75,2357628.25,2416056.5,1.11676E+12
2017-05-30,2444967.25,2588093.5,2387230.75,2532318.25,1.62285E+12
2017-05-31,2558561.25,2584319,2404304.25,2458139,1.72871E+12
2017-06-01,2699257.5,2745942.75,2560641.25,2560710,1.85323E+12
2017-06-02,2780681,2780681,2658593.25,2694941.75,1.47164E+12
2017-06-03,2810627,2885000.25,2708073,2786457.75,1.69279E+12
2017-06-04,2807073.25,2889447.5,2740443.75,2846875,1.51441E+12
2017-06-05,3000817.5,3000817.5,2804894.75,2807732.5,1.52934E+12
2017-06-06,3199482.75,3349459.5,3004995.75,3005318.5,2.33503E+12
2017-06-07,3068707.25,3212270.75,3032702,3206388.5,1.70466E+12
2017-06-08,3146671.25,3158766.75,3009119,3055600,1.43691E+12
2017-06-09,3174781.5,3262363.5,3143087.75,3148712.25,1.51661E+12
2017-06-10,3314080.75,3317768.5,3087918.75,3179649.5,2.26982E+12
2017-06-11,3324472,3369047.5,3193579.5,3308122,1.96943E+12
2017-06-12,3006605.25,3371018.25,2847081,3318976.25,2.90475E+12
2017-06-13,3060859,3148184.75,2992146.25,3030661.5,2.00661E+12
2017-06-14,2804302.25,3131700.25,2699331.75,3060701,1.89823E+12
2017-06-15,2784458,2847746.75,2499272.75,2796705.25,2.28925E+12
2017-06-16,2851010,2873487.5,2696412,2790095.5,1.35296E+12
2017-06-17,3006456,3039635,2812974.75,2845859.25,1.73707E+12
2017-06-18,2882396.25,3013497.25,2848611.5,3005856.25,1.33319E+12
2017-06-19,2941086.5,3021562.75,2883539.25,2883233.25,1.64322E+12
2017-06-20,3105317.5,3152903,2945402.25,2942971.75,2.11546E+12
2017-06-21,3072270,3170098.25,3039373.75,3091215.75,1.85835E+12
2017-06-22,3081543,3107269.75,3016518.25,3074475,1.25059E+12
2017-06-23,3112426,3132108,3083367.5,3083741.5,1.09003E+12
2017-06-24,2958001.5,3127200.5,2929053.25,3105180.5,1.11433E+12
2017-06-25,2934604.25,3041387.75,2893823.5,2956334.75,1.31589E+12
2017-06-26,2806894.25,2966478,2692217.75,2935919,1.8837E+12
2017-06-27,2909614.25,2909614.25,2654452.75,2806894.25,1.69826E+12
2017-06-28,2929364.5,2963355.25,2839195,2910275.5,1.3469E+12
2017-06-29,2910543.25,2966877,2865461.75,2921138.75,1.08886E+12
2017-06-30,2839147.75,2928882.5,2836389.5,2910451.5,9.84522E+11
2017-07-01,2786172,2878550.5,2768639.25,2852606.25,8.92557E+11
2017-07-02,2869432,2878574,2740726.75,2788289.25,9.20138E+11
2017-07-03,2947617.75,2977580.75,2842866.75,2860376.5,1.10833E+12
2017-07-04,2989934.75,3024302.25,2938901.75,2944100,1.1326E+12
2017-07-05,2999704.25,3022787.5,2920931.75,2991348.5,1.08548E+12
2017-07-06,3016565,3026210.5,2984898.25,3006748.25,8.81135E+11
2017-07-07,2903360,3360530.5,2880547.5,3016599.75,1.05754E+12
2017-07-08,2964086.5,2964086.5,2872985.5,2905216,8.45339E+11
2017-07-09,2905801.25,3038034.75,2905022,2965550.5,6.09046E+11
2017-07-10,2724956.5,2918495,2665887.25,2913658.75,1.27625E+12
2017-07-11,2683783,2773125.25,2643398.75,2740266,1.52656E+12
2017-07-12,2727697,2755297.75,2605012.5,2678020,1.2706E+12
2017-07-13,2680083.25,2755777.5,2661547.25,2732086,9.4997E+11
2017-07-14,2519408.5,2686542.5,2462868.5,2683141,9.95543E+11
2017-07-15,2254894,2516926.5,2245361.75,2515776.25,1.12088E+12
2017-07-16,2175582.5,2322477.75,2079103.75,2247132.75,1.33351E+12
2017-07-17,2512599,2514855.25,2181541.5,2178739.25,1.35502E+12
2017-07-18,2607047,2683888.75,2440778.25,2518360.75,1.7004E+12
2017-07-19,2554221.25,2690847.25,2534915.75,2611769.25,1.39888E+12
2017-07-20,3157430.75,3250437.25,2549313.25,2550244,2.52054E+12
2017-07-21,2982102.25,3180523.5,2931307,3180750.5,1.66495E+12
2017-07-22,3141236.5,3199698.75,2970868,2983074.5,1.31583E+12
2017-07-23,3047426.75,3165895.75,2966653.75,3138978.5,1.19741E+12
2017-07-24,3068611.25,3094228.75,3007707.25,3049993.75,9.65157E+11
2017-07-25,2883673.75,3085468.25,2776467,3071551.75,1.63418E+12
2017-07-26,2812470,2922745.75,2740019,2885117.5,1.04229E+12
2017-07-27,2980237,3005933.75,2814143.75,2822766.25,8.80206E+11
2017-07-28,3156456.5,3255835.5,2988006,2989104.75,1.5508E+12
2017-07-29,3063684.5,3156175.5,3025872.5,3154220.25,9.03161E+11
2017-07-30,3099208,3099070.5,2971991.5,3061369.75,7.93515E+11
2017-07-31,3216729.25,3231202,3048062.75,3106020,9.62751E+11
2017-08-01,3045511.25,3268406.5,3009629,3212209.5,1.48415E+12
2017-08-02,3041615.5,3102293.5,2992343.5,3055449,1.22863E+12
2017-08-03,3161575.75,3172485.25,3031173.75,3040370.25,9.07191E+11
2017-08-04,3265897.75,3269777.5,3092995.5,3164055.75,1.13016E+12
2017-08-05,3668534.25,3710374.5,3242147,3267860,2.1943E+12
2017-08-06,3622913.75,3714073.75,3558791,3673835,1.24565E+12
2017-08-07,3802490,3835980.75,3583590.5,3621606.25,1.66808E+12
2017-08-08,3849929,3923209.5,3769579.5,3792677,1.97313E+12
2017-08-09,3804098.5,3880725.25,3694549.25,3850446.75,1.67184E+12
2017-08-10,3866392.25,3949607,3794154.25,3803381.5,1.73248E+12
2017-08-11,4168497,4201725,3864449.75,3857862,2.30792E+12
2017-08-12,4435795,4510255.5,4126339.5,4168508.25,2.53446E+12
2017-08-13,4649585.5,4805392.5,4405067.5,4430462.5,3.60607E+12
2017-08-14,4925587.5,4925587.5,4536911.5,4641412.5,2.80504E+12
2017-08-15,4747243.5,5047144,4439920.5,4927706.5,3.69847E+12
2017-08-16,4966599.5,4970418,4553239.5,4768142,2.57831E+12
2017-08-17,4940205.5,5104799.5,4833543,4975462.5,2.91206E+12
2017-08-18,4737989.5,4982166.5,4572617,4931823,3.34993E+12
2017-08-19,4775660,4832097,4521543.5,4711945.5,3.38877E+12
2017-08-20,4656212.5,4778609,4634657,4770660.5,2.40322E+12
2017-08-21,4554060,4673448.5,4538468.5,4659425,3.18747E+12
2017-08-22,4638385,4673467,4167378,4550202.5,4.258E+12
2017-08-23,4672328,4811116.5,4615536.5,4625365.5,2.66711E+12
2017-08-24,4886311.5,4932979.5,4653563.5,4656662,2.29707E+12
2017-08-25,4898771.5,4992211,4861706,4884214.5,1.93635E+12
2017-08-26,4877256,4907377,4784381.5,4899287,1.6939E+12
2017-08-27,4912332,4949186.5,4837912,4869075.5,1.72319E+12
2017-08-28,4899858,4924166.5,4729062,4914092,2.19055E+12
2017-08-29,5147505.5,5198570.5,4896973,4907180.5,2.79473E+12
2017-08-30,5128110,5188318.5,5016967,5137770,2.17675E+12
2017-08-31,5284541,5318631.5,5112615.5,5117203,2.18525E+12
2017-09-01,5482426.5,5482426.5,5248328,5282709,2.91276E+12
2017-09-02,5131382,5575477.5,5008633,5492972.5,3.05067E+12
2017-09-03,5127553,5283022.5,4950749,5138666.5,2.16291E+12
2017-09-04,4796011.5,5184409.5,4646764.5,5137253.5,3.38202E+12
2017-09-05,4952831,5009215,4515825.5,4786931.5,3.05324E+12
2017-09-06,5201503.5,5219755,4950361,4952899,2.45767E+12
2017-09-07,5184340.5,5244787,5070487,5192474.5,2.079E+12
2017-09-08,4782589.5,5255650.5,4608906,5190292,3.05463E+12
2017-09-09,4779547,4873146,4652935,4783788.5,1.56778E+12
2017-09-10,4670755,4801210.5,4468508,4783256.5,1.90219E+12
2017-09-11,4699863,4810956.5,4620433.5,4670223,1.7589E+12
2017-09-12,4657819,4894161,4609762,4708458,2.10241E+12
2017-09-13,4391559,4662526,4277531,4659138,2.51035E+12
2017-09-14,3574842.25,4439687.5,3574080.5,4383392.5,3.07782E+12
2017-09-15,4118436.5,4227049.5,3329179.75,3587703,4.69649E+12
2017-09-16,4104306.5,4312407,3948910.75,4118697,2.05881E+12
2017-09-17,4059546.25,4149444.5,3901188,4083066.25,1.40401E+12
2017-09-18,4589204,4605124.5,4064036.75,4068848.75,2.19369E+12
2017-09-19,4436629,4618930,4376466,4598901.5,1.76786E+12
2017-09-20,4418332.5,4535878,4351789.5,4426897,1.37306E+12
2017-09-21,4107759.25,4439653.5,4092616.5,4413265,1.59679E+12
2017-09-22,4110424.25,4267177.5,4016341.75,4104342.75,1.3527E+12
2017-09-23,4293489.5,4323842,4069532,4109541.25,1.05075E+12
2017-09-24,4169380,4297735,4151407.5,4297735,8.69477E+11
2017-09-25,4451535.5,4486773,4165339.75,4167953.5,1.55813E+12
2017-09-26,4424823.5,4514400,4398528,4454188.5,1.18652E+12
2017-09-27,4812329.5,4821391,4424033,4425494,1.93251E+12
2017-09-28,4784032,4901821.5,4704579.5,4808274,1.96223E+12
2017-09-29,4763759,4812391,4626199,4780468,1.5643E+12
2017-09-30,4964742.5,4987308,4761230.5,4767238,1.38167E+12
2017-10-01,5040829.5,5040829.5,4885901,4967420,1.383E+12
2017-10-02,5037030.5,5117743,5020684,5031752,1.63555E+12
2017-10-03,4930346.5,5087367.5,4861140,5036048.5,1.47085E+12
2017-10-04,4830986.5,4958674,4810868,4932504.5,1.27563E+12
2017-10-05,4943001,4981306,4739063.5,4831580.5,1.32673E+12
2017-10-06,5001561.5,5038674.5,4932749,4938490,1.22434E+12
2017-10-07,5065734.5,5085176,4944620.5,4999891,1.03781E+12
2017-10-08,5272775.5,5293253,5041418,5068915.5,1.50261E+12
2017-10-09,5453512,5574755.5,5214518.5,5277396,2.2499E+12
2017-10-10,5422155.5,5578443,5403099.5,5458300.5,1.81095E+12
2017-10-11,5460969,5514625.5,5398802,5430387,1.38296E+12
2017-10-12,6165957,6165957,5463808,5464476.5,3.16013E+12
2017-10-13,6356895,6594282.5,6155873.5,6185484,4.06984E+12
2017-10-14,6564671,6571324,6294341.5,6352752,1.87878E+12
2017-10-15,6395743,6587961,6167107,6569365,2.22575E+12
2017-10-16,6453255,6504208,6238955,6406308,2.26328E+12
2017-10-17,6333777.5,6560718,6194572,6471277.5,2.05823E+12
2017-10-18,6325250.5,6330635.5,5825300,6331868,2.71451E+12
2017-10-19,6438354.5,6478937.5,6255629,6317388,2.00818E+12
2017-10-20,6800813.5,6860832,6360627,6437891.5,2.66359E+12
2017-10-21,6823609.5,7008329.5,6748343,6784228.5,2.49691E+12
2017-10-22,6811926,6874133.5,6552932,6829334,2.30672E+12
2017-10-23,6695390.5,6864383.5,6471041.5,6809182.5,2.7117E+12
2017-10-24,6243500.5,6707137.5,6217026.5,6701261.5,3.09055E+12
2017-10-25,6478103.5,6482368,6087729,6241196,2.21576E+12
2017-10-26,6663541.5,6702981,6436372.5,6474893.5,2.14982E+12
2017-10-27,6503339,6767839,6449792,6657798,1.92385E+12
2017-10-28,6472053.5,6611134,6400168,6511123.5,1.57937E+12
2017-10-29,6925912,7037673.5,6439981,6473572.5,3.21774E+12
2017-10-30,6887221,6984095.5,6785264,6882019,1.99089E+12
2017-10-31,7229795.5,7232258.5,6824560.5,6888895.5,2.58345E+12
2017-11-01,7511714,7511714,7111910,7199137,3.18606E+12
2017-11-02,7869168.5,8184440.5,7520428,7523324.5,5.1736E+12
2017-11-03,8038742.5,8306430.5,7780826.5,7879207,3.75837E+12
